id,YEAR,TAXATION_BASIS,TAX_RATE,MULTIPLY,DEDUCTION,TAX_AMOUNT
47645761dc56bb8c8227bd1b4bd2adc78417d561cd59e4ef,2016,0.014893815324681632,8.366144890978667e-08,3.76869781402463e-06,-0.0012650042523764072,1.0203955132869148e-06
47645761dc56bb8c85cc35fddd52574ab1cde0999e9acf53,2016,0.007054721877115264,0.12478181190479733,0.0024716057237647443,0.005335699982545134,0.00021344800749374212
47645761dc56bb8c88a5015da26e7393b4ef59aff1be5bf0,2016,2.5409546413935895e-06,0.0027083333333333334,2.6161671862433085e-05,-0.0012345791507117029,5.012177961286432e-06
47645761dc56bb8c9585c81032e74c049e405b4c4da1a044,2016,0.007545195504863814,1.0652166047711888e-05,1.6801790996898078e-05,-0.0012650013547476774,4.552646648527598e-06
47645761dc56bb8c97f265ca0fc3593736270b78eed44749,2016,0.00745824559370871,0.0018771415946285074,2.3962155961070578e-05,-0.0012292677972496645,4.029893391535538e-06
47645761dc56bb8c9e620d72da75dcdff3941e8847e3a418,2016,0.0112590302456943,0.0007490703216947286,0.0016787992677823316,-0.0012650042523764072,0.0004569587907369652
47645761dc56bb8cb3789a60b8edcfaeaf0a8589cec2bdb6,2016,3.6107710693464573e-05,1.2499999999999999e-05,1.3651171935551503e-06,-0.001265000388871434,3.7173169881666255e-07
47645761dc56bb8cb4c557ad449190f9cd41dc9e79622073,2016,1.750607918765119e-06,1.2499999999999999e-05,6.618489300991901e-08,-0.0012649965253664608,1.8533251842007208e-08
47645761dc56bb8cb5d2d9fb104e460808e52075cc702fb4,2016,1.750607918765119e-06,1.2499999999999999e-05,6.618489300991901e-08,-0.0012649965253664608,1.813325360081281e-08
47645761dc56bb8cc8b1684b45838ccb58385cf94205ca5d,2016,0.007450848846392064,0.0007322926450672517,2.430612864974082e-07,-0.001265004735314529,6.409971815140262e-08
47645761dc56bb8cca946af7f37e42f65651056190a31ac4,2016,1.6136462947635176e-05,1.2499999999999999e-05,6.100681153670995e-07,-0.001265006184128894,1.6493260811915765e-07
47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016,0.005720279313585029,0.0042171357826767215,0.00027245033379916483,-0.0011494616956049877,0.000321211139707245
47645761dc56bb8ce8f6be99ac83e874cb4498569bb85ee3,2016,0.009929222365204464,0.0009722247802751486,2.2240389308087597e-07,-0.0012650042523764072,6.239972562632643e-08
47645761dc56bb8cf07d07575f31e6968a181bf6ff8b0d60,2016,0.014893815324681632,2.0817522168941171e-07,9.377670517767024e-06,-0.0012650042523764072,2.5390555023549874e-06
47645761dc56bb8cf147c0f51d60cfe28fd995aaca7693d9,2016,3.3002866875684023e-07,0.00125,1.2477329673731563e-06,-0.0012650023206239207,3.9999824119440016e-07
47645761dc56bb8cf5e25f2218a4f92c57a148c658482112,2016,0.0074650332828432005,6.298384368597245e-06,2.8648427638733616e-06,-0.0012650013547476774,7.760632542906688e-07
47645761dc56bb8cf64fcdbd676464b51d902b8782e3317c,2016,0.00750650967818675,0.0010212678493122962,6.0576763485079815e-05,-0.0012537360181630423,1.5597953637500147e-05
47645761dc56bb8cf688474a048e26867b02925f9d41d46f,2016,0.007750380675095421,0.0022266638908681924,0.00066200214270959,-0.0012650042523764072,0.00019012151958489656
47645761dc56bb8cfce28687b38717c838914422d497cd39,2016,0.008944994093466559,0.0005859031987874014,5.962053349642452e-06,-0.0012650030933249153,1.6162862264689194e-06
47645761dc56bb8cfd4462d9f41fc7d85d4fa1be7f5769b2,2016,7.189996809213882e-07,2.0833333333333333e-05,4.530513509607552e-08,-0.001265006184128894,1.4133271188868806e-08
47e3664e12f3ce74017c1f182bfd648f97dd851efc88c9ef,2016,5.149167013809022e-06,1.2499999999999999e-05,1.9467355553809728e-07,-0.0012650139111388405,5.373309706711443e-08
47e3664e12f3ce7401a135bb1bef36c03ba1ed082c98506a,2016,3.300071769185518e-07,0.00209375,3.864848114323638e-06,-0.0012548625518215058,3.4766513797146614e-07
47e3664e12f3ce740e84c4c1df33dfb0709ed8f410fff5e3,2016,5.861410442293925e-07,0.00125,2.2160120427428245e-06,-0.0012650042523764072,5.999973617916003e-07
47e3664e12f3ce741b3f3b7541ae9e0273098a66fcb6522d,2016,2.34456417691757e-06,0.0015624999999999999,1.1080060213714122e-05,-0.0012650042523764072,3.0679865099610493e-06
47e3664e12f3ce74485cdbcdfff168467ddddd62444274f8,2016,3.1962740054664156e-06,1.2499999999999999e-05,1.208409095004004e-07,-0.0012650139111388405,3.6399839948690414e-08
47e3664e12f3ce745216c2593a524c91232f1d1e21b68ac6,2016,0.014893815324681632,1.0482004480223307e-07,4.721829215964349e-06,-0.0012650042523764072,1.2784610452308353e-06
47e3664e12f3ce7465b85a5a65279ab9ef03b2834f0cea9e,2016,0.008942826933864174,0.0008347103004280046,0.00011875598688116382,-0.0012650042523764072,3.2281218058408154e-05
47e3664e12f3ce7465fa9742df6c6d48bbc665da45a3a148,2016,0.006610003522878102,0.1344766105012972,0.000939850570640247,0.0019705835632641516,3.0114569172537115e-05
47e3664e12f3ce74761c4bb274dce096e419c1e5ed8e7c95,2014,0.007470911855983719,0.0010418163646891427,9.999616888574455e-05,-0.0012650042523764072,2.6594833061632535e-05
47e3664e12f3ce74761c4bb274dce096e419c1e5ed8e7c95,2015,0.007470699688067687,0.0011461030466722677,0.00015558330746966894,-0.0012650042523764072,4.144018445279428e-05
47e3664e12f3ce74761c4bb274dce096e419c1e5ed8e7c95,2016,0.0064153634727547445,0.001103116968499398,4.573762993610237e-05,-0.0012635548860821394,1.2347945705671135e-05
47e3664e12f3ce747c51733ff61277afc0eccbd5e6377ad0,2016,0.17591770854950878,0.00025004872872187576,0.2547759068317671,0.9974699914952471,4.9563248735409866e-05
47e3664e12f3ce74814aa2270afdc1ed8890dc0b2d92a5ff,2016,0.006303664013482941,0.12737772631159536,0.007961750805852924,0.026790924627493832,0.00021815169494639224
47e3664e12f3ce7486cc106c71e756187d9b901ed3f26bfe,2016,1.5337357324002438e-07,0.00125,5.798564845177058e-07,-0.0012650042523764072,1.6359928064850967e-07
47e3664e12f3ce7488cdf2fb980625ec591f6b64ea249c96,2016,0.0012783043180086457,0.29916736111111114,0.002102060353555423,0.0043547232300330556,0.00019795806290513212
47e3664e12f3ce748ec9615d96fe2efef690fac1c1038f6f,2014,0.014893815324681632,1.1205146365155018e-06,5.0475829862475444e-05,-0.0012650042523764072,1.3666606574142005e-05
47e3664e12f3ce7494bef1e6d1448592d5a09aabd7c707e0,2012,0.014893815324681632,0.0,0.0,-0.0012650042523764072,0.0
47e3664e12f3ce74aade56eca50800778095ac6d17325e4b,2016,9.451446186059723e-06,1.2499999999999999e-05,3.573289872095567e-07,-0.001265003286500164,9.646624250138284e-08
47e3664e12f3ce74c3ee6370ab3bb14f779235f4c064c405,2011,5.382455057019281e-05,0.638888888888889,0.10469850273576288,0.3752166235847548,0.0022267899198416072
47e3664e12f3ce74c3ee6370ab3bb14f779235f4c064c405,2012,2.4329015538104112e-05,0.9423076923076924,0.06506154263931382,0.2292757987170607,0.0016889652915120326
47e3664e12f3ce74c3ee6370ab3bb14f779235f4c064c405,2013,5.983587928427103e-05,0.8072916666666666,0.12976439634660872,0.4653501800353716,0.002931572526444549
47e3664e12f3ce74c3ee6370ab3bb14f779235f4c064c405,2014,4.297580821944438e-05,0.775,0.09366328544627742,0.3159044159056304,0.0032644698593505463
47e3664e12f3ce74c3ee6370ab3bb14f779235f4c064c405,2016,2.8327762365004247e-05,0.7678571428571428,0.06257710707632558,0.210877902962885,0.0026188034374149444
47e3664e12f3ce74c5b3415d88b63ceea64251c354b76a5c,2016,0.0112590302456943,0.0007502516338156439,0.0017320138423060768,-0.0012650042523764072,0.00047147376024749373
47e3664e12f3ce74cadbe11380ea157e85a4b58328d56a9d,2016,0.007989765355592246,0.0018017985619099694,0.001052098307376559,-0.001066757888968052,0.00027095941810621613
47e3664e12f3ce74cb1c2a59b2a39b4316c218c03be80490,2016,0.005640843573872104,0.12601737454395542,0.00032607173066742217,-0.0005008767777014234,2.9202032708799884e-05
47e3664e12f3ce74d3fbeb301b9e054b02a0aac3b970c580,2016,0.02745579044040632,0.0016076388888888891,0.0017434588403074606,-0.0012413393185387272,0.0006686915930741088
47e3664e12f3ce74d891fc10615472c9dfce000f5605a247,2016,9.37825670767028e-07,0.010416666666666666,2.9546827236570993e-05,-0.0012650042523764072,7.999964823888004e-06
47e3664e12f3ce74d8f4a386af4934f69fb7b8326fbb100b,2016,9.858950978042805e-07,0.00125,3.7273544160138582e-06,-0.001265006184128894,1.0055289119891897e-06
47e3664e12f3ce74de3f92c4aba287a06ccd981122c3427e,2016,4.005508341723786e-05,0.39608333333333334,6.489883583783155e-05,-0.0010256968225779784,3.270652285499545e-07
47e3664e12f3ce74e6d2822231abc654102f6c6bd919c47c,2016,1.9207060498004885e-07,0.00125,7.261575995795869e-07,-0.0012650042523764072,2.1413239178606888e-07
47e3664e12f3ce74eb2d1be906a1550f8538aba9716a1532,2016,1.2840683684696898e-05,0.875,0.027341113740461474,0.09571258842779717,0.0006861963605495072
47e3664e12f3ce74ec564b948020d84e83edf2372f9fe178,2016,1.3051407251507807e-05,1.2499999999999999e-05,4.934320148507355e-07,-0.001265000388871434,1.3333274706480006e-07
47e3664e12f3ce74f2510759b7a48700ac3c12ecaff0869d,2016,4.318378024481333e-06,0.9270833333333334,0.010712011883806698,0.03674975154717098,0.0002740196284598929
47e3664e12f3ce74f3b19d9120394f957fa20b8fd53fa6b4,2016,3.6145364394145874e-09,0.7916666666666666,8.654758144712253e-06,-0.0012338837198165094,2.2322168515347632e-05
47e3664e12f3ce74f9da91d39ba094423e9edc2c77d6f433,2016,0.0008885972553201999,0.0005,0.0013438009423323296,0.003698908070918489,1.866658458907201e-05
47e3664e12f3ce74fe79d1882c185bbe5bce5d27b5959224,2016,0.006401282119440446,0.08988308765520066,0.0028449526958126015,0.008853824905012464,7.18575411828533e-05
47e3664e12f3ce74ffabe72f293483b61c283281db3bcc6c,2016,1.4970052038636087e-06,0.001979166666666667,9.546044343892424e-06,-0.0012548635176977492,1.9006249762219589e-06
4a8fc4f3fb4d8a0f33c05da86cf867a83daf6411d78b229c,2016,2.7235219462431993e-06,0.005625000000000001,6.401022928965819e-05,-0.0011577910234912053,1.0378954363391697e-05
4a8fc4f3fb4d8a0f601a99129908225077c26563400d1905,2016,1.8431244211862864e-06,0.003541666666666667,2.2459863140800844e-05,-0.0012345801165879462,3.975515852857611e-06
4a8fc4f3fb4d8a0fc38c6c3df59f962e6c6f5ba02a57cb1d,2016,3.990883927289915e-06,0.0020833333333333333,1.6240583484837853e-05,-0.0012649994229951907,4.423180551127677e-06
516ab81418ed215d025fadfb68ef69b7af6b0f5d73d73576,2016,0.009929543472806527,0.0009722879590808978,5.901098901649567e-06,-0.0012650042523764072,1.603504060450307e-06
516ab81418ed215d0f611f66d7fe81a257800b67711c6d5e,2016,0.007478203446177876,6.300373965317692e-06,3.4523899428077623e-06,-0.0012650037694382857,9.343625582433526e-07
516ab81418ed215d16f04a1f5474fd3aead19ed3e802886d,2016,0.00987743919241203,1.0544536517430783e-05,0.00015891120847932915,-0.0012650042523764072,4.6396062661632604e-05
516ab81418ed215d30007de4946f2309ec4fad447009696c,2016,0.007504100124644653,6.347386386725837e-06,6.549229469671473e-06,-0.0012650023206239207,1.781725499026923e-06
516ab81418ed215d355ce73ceacf29904268b934709af50e,2016,0.014893815324681632,2.1863700224692717e-06,9.848942412190331e-05,-0.0012650042523764072,2.666654941296001e-05
516ab81418ed215d48c1e3e50be9c9d2fea2344caf584633,2016,3.6145364394145874e-09,0.7916666666666666,8.654758144712253e-06,-0.0012338837198165094,9.333292294536004e-07
516ab81418ed215d5935fce0ba661aa49ac7dc822e8a69f3,2016,1.117575590997375e-05,0.0015624999999999999,5.281495368537065e-05,-0.0012650042523764072,1.3999938441804007e-05
516ab81418ed215d782097b10a152bfd1a6b197d1da8f117,2016,9.528308814993005e-05,0.50025,0.0011718094401060636,0.0022904943774383147,7.527740233608601e-05
516ab81418ed215d8b3e06fa0c72cf11140153023a36e4bc,2016,0.014893815324681632,7.688370184013193e-08,3.46338059924673e-06,-0.0012650042523764072,9.377292101067388e-07
516ab81418ed215d94243b8ab055f5ef4e72894540395aec,2016,0.008939960231597956,0.0017781318429119567,5.102439789844002e-05,-0.001236413800440022,1.185267677227403e-05
516ab81418ed215da6871f1de1a2b91bfc81cde2383f8d37,2016,0.006811898080387461,0.2088958333333333,0.0091483280037195,0.010771122823708493,0.008805972390956976
516ab81418ed215db008c5c9f8bd2428d6a900edb13546ae,2016,0.011172149809837169,0.0007296518413053905,3.763145472739758e-05,-0.0012650042523764072,1.0144422061304713e-05
516ab81418ed215db4a4cbcb63a1814d6b0c3c5441605072,2016,2.7527274006736692e-06,0.006666666666666667,8.055289214945593e-05,-0.00116793368992235,1.5205466474390395e-05
516ab81418ed215db568850fe7b1b674775df7194cbed4ad,2016,2.735324873070498e-07,0.0015624999999999999,1.2926736915999808e-06,-0.0012650042523764072,2.361322950517609e-07
516ab81418ed215dde7a1de7c9cb245140d7ef30924e4164,2016,0.007571490309865867,0.0018103412475887254,4.671189852620572e-05,-0.001230957275778612,1.0285710328944382e-05
516ab81418ed215ddfde22c15654601d8689902b64026c8d,2016,9.793406244222724e-06,0.3770842013888889,0.009775008326970258,0.03179978873054092,0.00034886733268537593
59b38c56de383683092aa7e769ff3adc7de6cedaea34f00c,2016,0.008938977014904217,0.0022500534895425997,6.566258882038696e-05,-0.0011577919893674487,1.0624753282605658e-05
59b38c56de3836830d516269129fa3d60841ec5ed4f52349,2015,9.860950370271454e-07,0.0036111111111111114,1.6307808262017464e-05,-0.0012292668313734212,1.9435025654655475e-06
59b38c56de3836830d516269129fa3d60841ec5ed4f52349,2016,4.14655154493114e-07,0.002261904761904762,6.958977792619621e-06,-0.0012496879388390581,8.319582466137624e-07
59b38c56de3836831bce5874eeab9e7cbf599fadf22cfc06,2015,0.0008388329623774884,0.002916666666666667,0.007399838743849435,-0.0012650042523764072,0.002003546790337978
59b38c56de38368325aca03a970867eff24b5c7cf87e64e4,2016,0.22936819797541158,1.6666666666666664e-05,0.013614245762112901,-0.001265000388871434,0.0036666505442820014
59b38c56de3836833bf2e8582558be5dc3ce38a505b399c2,2016,7.737061783827981e-06,1.2499999999999999e-05,2.925135896420528e-07,-0.0012649965253664608,7.839965527410244e-08
59b38c56de383683521a792faf39cc219ebe2d44edc80c11,2015,0.001889083740464313,0.0025,0.01213010110690528,-0.0012650042523764072,0.003284291158862298
59b38c56de383683560d5fe418264650a0378d315fefed5f,2016,0.014893815324681632,6.36806505484445e-06,0.000286862266485938,-0.0012650042523764072,7.766952515117559e-05
59b38c56de38368387baf0426e5707521688c67574ff8254,2016,3.9076069615292836e-05,2.0833333333333333e-05,2.4622356030475825e-06,-0.0012650042523764072,6.666637353240003e-07
59b38c56de3836838c6429dad3142f27fdbf1862bc09f634,2016,1.6235442631970713e-06,0.006250000000000001,2.9816835992801186e-05,-0.0012447208512666042,6.748236994443661e-06
59b38c56de3836838d87425ef2d34d7f08af0c69d6d835ba,2016,0.03341604359411963,3.166075963155927e-05,0.0025933329057077656,-0.0012650042523764072,0.0006990379929733102
59b38c56de383683a0de8e322b9016c4685846784e5fdade,2015,7.29419966152133e-05,0.012499999999999999,0.0029998237097129715,0.0008789190490549928,0.0006642415237523231
59b38c56de383683a0de8e322b9016c4685846784e5fdade,2016,0.009047609902988453,0.003306671492375651,0.0022347190993381827,-0.0018340172081631923,0.0006280003586614896
59b38c56de383683a3e25d8ca2ac66bf70f2883bb877e178,2015,0.000453218908924272,0.008333333333333333,0.011423172744998803,-0.0012650042523764072,0.0030928864004754007
59b38c56de383683a3e25d8ca2ac66bf70f2883bb877e178,2016,0.00013499154143023503,0.010416666666666666,0.004252999120588585,0.0028119593706939965,0.0008631072715552234
59b38c56de383683a916a35cb181cfc41544f74039d7c681,2015,0.0008987496011517352,0.0020833333333333333,0.00566314188700944,-0.0012650042523764072,0.0015333265912452006
59b38c56de383683adec6c5a4b1175dcaba4e95a698f52a4,2015,5.983523159841715e-05,0.0025,0.0003842113455840595,-0.0012650042523764072,0.00010402727592193352
59b38c56de383683c8f591dad780f505fbd7b9d617310e3a,2016,0.014893815324681632,2.419929000119552e-06,0.00010901055685372563,-0.0012650042523764072,2.9515203553999466e-05
59b38c56de383683d1070e55c3cb526ef1303fd0afd5ffbe,2016,0.014893815324681632,1.311822013481563e-06,5.9093654473141986e-05,-0.0012650042523764072,1.5999929647776007e-05
59b38c56de383683de0146daa4ba693cd4a8b4d09ccf2570,2015,0.0001928114599067061,0.002916666666666667,0.0017009032492380101,-0.0012650042523764072,0.00046052890837237225
59b38c56de383683de0146daa4ba693cd4a8b4d09ccf2570,2016,0.014626751217782277,9.029326505326588e-06,0.00038991605985699075,-0.0012650042523764072,0.00010097442267876433
743e550a617316d5674c0c4f6b38e7da5e66b3987732c415,2016,2.7235219462431993e-06,0.005625000000000001,6.401022928965819e-05,-0.0011577910234912053,1.0400354269295598e-05
755db3b5c5f74eb4505ce598cf08cd8b6defc2998e3ce8cb,2016,1.2741838812801533e-05,0.004166666666666667,0.00016057607370468583,-0.000981038568591652,2.399989447166401e-05
755db3b5c5f74eb4cc1a4d748beacae5bc1d8bf1c44b463e,2016,2.3656554854924246e-06,0.006666666666666667,6.911629529594931e-05,-0.00116793368992235,1.2242946167357603e-05
82750f1b9d12235017b32da061e94c4a744918a872b4c7ba,2015,0.0003685874515226041,0.009688368055555558,4.935734938209993e-05,-0.0012650034474795378,1.3363696794935293e-05
82750f1b9d12235017b32da061e94c4a744918a872b4c7ba,2016,1.3187978114813254e-06,0.00125,4.985953229103264e-06,-0.0012650042523764072,1.3522607207312022e-06
82750f1b9d1223502fe244fb55096f081bc960ea95ca737c,2015,3.966221065952223e-05,0.0016666666666666668,0.00012828247491877907,-0.0012650042523764072,3.473318061038041e-05
82750f1b9d122350461295096f48ac4d97f54a1d44e42f3b,2015,1.9545156421333805e-05,0.31614583333333335,0.033642424868440254,0.11957215051397084,0.0007684902542560689
82750f1b9d122350461295096f48ac4d97f54a1d44e42f3b,2016,3.5326310436974528e-06,0.5020833333333333,0.009695962729278744,0.027259177627119578,0.000622749661748979
82750f1b9d1223505221c98808db0ff56c338fbd1b6159b1,2015,5.040812980372776e-07,0.0006354166666666666,1.8476615965269063e-06,-0.0012650042523764072,5.002644669871298e-07
82750f1b9d1223505221c98808db0ff56c338fbd1b6159b1,2016,5.118965119603362e-07,0.0006354166666666666,1.8481540436475156e-06,-0.0012650042523764072,5.022644581931019e-07
82750f1b9d122350531e9a4dc1d4e2a49943fcbb30f8736c,2015,6.668722040545875e-06,1.2499999999999999e-05,2.5212307680966026e-07,-0.001265000388871434,6.799970100304802e-08
82750f1b9d122350642b9bb1e6a31ce2fff83fe65f6bcbf5,2016,2.658970233042216e-06,0.0027083333333333334,1.2949857308312427e-05,-0.0012548625518215058,2.831787548535756e-06
82750f1b9d1223506a1563568a5d7307f3883df12a9c162b,2015,5.861410442293925e-07,0.0004229166666666667,7.497507411279889e-07,-0.001265009081757624,2.033324392738201e-07
82750f1b9d1223506fc7bef960d3d599e2c09edec91a4581,2015,1.5630427846117135e-09,0.20833333333333334,9.84894241219033e-07,-0.0012650042523764072,2.666654941296001e-07
82750f1b9d1223507c1e3f467adc3ec6fe5d0e51ba9673cd,2015,7.18060976039055e-06,0.0014687500000000002,2.2601769780870188e-06,-0.0012650042523764072,6.11963975840666e-07
82750f1b9d1223507d25fecaca05aec1cfdf7ceb97a535f1,2015,2.9023750706758753e-05,0.0022395833333333334,0.00014760486881369497,-0.0012650042523764072,3.9964824273335506e-05
82750f1b9d12235080b4f6fe0967568ed5e1e3f11fddd595,2015,2.8212922262241427e-05,1.2499999999999999e-05,1.0666404632402126e-06,-0.0012650023206239207,2.886653973952921e-07
82750f1b9d12235080b4f6fe0967568ed5e1e3f11fddd595,2016,2.6396217171722042e-05,1.2499999999999999e-05,9.979566473167609e-07,-0.0012650100476338671,2.7066547654154414e-07
82750f1b9d1223508482f86eec175daff125745047812335,2016,0.007463365672496298,0.0006969031756886607,3.949151061880623e-05,-0.0012650036084589117,1.0729397266927015e-05
82750f1b9d122350858aadbcd8deee4b1b72d51abe0dc755,2015,1.7492470946407666e-05,0.0025,0.00011232188209330618,-0.0012650042523764072,3.0411732945263185e-05
82750f1b9d12235090a72fe8249dfcea384e395508888624,2015,0.0007815215876862048,0.10417708333333332,4.936782384110403e-05,-0.0012650042523764072,1.3366607893246205e-05
82750f1b9d1223509caaa46cf1e3a888c8d8aebdffc81aa7,2015,0.0004857375817790986,0.0009975,3.1871512829980555e-05,-0.001259933546980393,8.279396928549058e-06
82750f1b9d1223509caaa46cf1e3a888c8d8aebdffc81aa7,2016,0.007632651403903518,0.0009403849276405964,7.684035532777453e-05,-0.001261624651401017,2.02522553946024e-05
82750f1b9d122350ab63f19538a8ca77f31a4b97e4a99108,2016,0.000687653794585212,0.0022660714285714285,0.000984539158550469,-0.0012193327482167273,0.0004151446126905379
82750f1b9d122350af3c8fe519b1dac4d2ecd54b99b7dce1,2015,2.9745983932440804e-05,0.0014645833333333334,8.519389454217327e-06,-0.001265006184128894,2.306789856968106e-06
82750f1b9d122350af3c8fe519b1dac4d2ecd54b99b7dce1,2016,0.007509367259056292,0.001426139939200223,0.0001148617213054622,-0.0012650042523764072,3.232991339984867e-05
82750f1b9d122350badd02c0adeeb24fbf579c723a366786,2016,0.007451851596626861,0.0011826635338339799,8.862656609794154e-06,-0.0012548619079040103,1.704636949098958e-06
82750f1b9d122350c6b0c60657377e4e9c5d7ca30d498a8c,2015,7.578748995388584e-06,1.2499999999999999e-05,2.865282888487406e-07,-0.001265000388871434,7.733299329758403e-08
82750f1b9d122350cf11e74ac877d63ae6cad2eaec9cf632,2015,4.396088311054744e-05,0.31275000000000003,0.007447278265908223,0.020690958385931005,0.0005009544639531902
82750f1b9d122350cf11e74ac877d63ae6cad2eaec9cf632,2016,8.01065522980363e-05,0.0005,0.00012114291353095085,-0.0008175099253394467,1.913324920379881e-06
82750f1b9d122350d03bce3401b0798bf548e15af7693efd,2015,1.4561176327877336e-05,1.2499999999999999e-05,5.505115606005847e-07,-0.0012650023206239207,1.4888823422236005e-07
82750f1b9d122350d03bce3401b0798bf548e15af7693efd,2016,1.3537013383830974e-05,1.2499999999999999e-05,5.117912314224513e-07,-0.001265006184128894,1.3693273123554965e-07
82750f1b9d122350d2d6c2a325672973662ac52491ead1ad,2015,4.680926721001442e-06,0.004583333333333333,9.232817470821468e-05,-0.001128493314041625,1.557615373335505e-05
82750f1b9d122350d2d6c2a325672973662ac52491ead1ad,2016,5.269134455134932e-07,0.00125,1.992091412530471e-06,-0.001265006184128894,5.666641750254003e-07
82750f1b9d122350ed6e1da330a9d38644c4176c04eb18c9,2015,0.00031684575750572043,0.126475,0.005239822375668469,0.014588167861865429,0.0003244983953919611
82750f1b9d122350ed6e1da330a9d38644c4176c04eb18c9,2016,0.006464238851589547,0.09036937748762476,0.0031437000245329166,0.00992395051697782,7.887674841440323e-05
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2011,3.0974349949814942e-06,1.0,0.009368329780783304,0.03242224010952047,0.0001987937925637343
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2012,1.6097356819504796e-06,1.0,0.004868717100710712,0.015414858218003152,0.00016885479600137193
